Date,Setlist_link_text_link,Artist
1/22/1989,https://www.setlist.fm/setlist/wrecking-crew/1989/cbgb-new-york-ny-2bf05cbe.html,Wrecking Crew
1/21/1989,https://www.setlist.fm/setlist/yo-la-tengo/1989/cbgb-new-york-ny-3be29498.html,Yo La Tengo
1/10/1989,https://www.setlist.fm/setlist/blues-traveler/1989/cbgb-new-york-ny-53d6d709.html,Blues Traveler
1/8/1989,https://www.setlist.fm/setlist/prong/1989/cbgb-new-york-ny-3e4215f.html,Prong
1/8/1989,https://www.setlist.fm/setlist/maximum-penalty/1989/cbgb-new-york-ny-be4215e.html,Maximum Penalty
1/5/1989,https://www.setlist.fm/setlist/pms/1989/cbgb-new-york-ny-7bc292d8.html,PMS
1/5/1989,https://www.setlist.fm/setlist/beast/1989/cbgb-new-york-ny-6bc292de.html,Beast
1/5/1989,https://www.setlist.fm/setlist/whiplash/1989/cbgb-new-york-ny-7bc292dc.html,Whiplash
1/2/1989,https://www.setlist.fm/setlist/agnostic-front/1989/cbgb-new-york-ny-7bf04ec4.html,Agnostic Front
1/2/1989,https://www.setlist.fm/setlist/murphys-law/1989/cbgb-new-york-ny-63f04ebb.html,Murphy’s Law
1/2/1989,https://www.setlist.fm/setlist/supertouch/1989/cbgb-new-york-ny-73f04eb9.html,Supertouch
1/2/1989,https://www.setlist.fm/setlist/raw-deal/1989/cbgb-new-york-ny-7bf04eb8.html,Raw Deal
1/2/1989,https://www.setlist.fm/setlist/side-by-side/1989/cbgb-new-york-ny-63f04ebf.html,Side by Side
1/2/1989,https://www.setlist.fm/setlist/sick-of-it-all/1989/cbgb-new-york-ny-73f04ebd.html,Sick of It All
1/2/1989,https://www.setlist.fm/setlist/absolution/1989/cbgb-new-york-ny-7bf04ebc.html,Absolution
1/2/1989,https://www.setlist.fm/setlist/gorilla-biscuits/1989/cbgb-new-york-ny-63f04eb3.html,Gorilla Biscuits
12/23/1988,https://www.setlist.fm/setlist/the-ochrana/1988/cbgb-new-york-ny-1bc6f598.html,The Ochrana
12/18/1988,https://www.setlist.fm/setlist/fit-of-anger/1988/cbgb-new-york-ny-3bf05cf4.html,Fit of Anger
12/18/1988,https://www.setlist.fm/setlist/sfa/1988/cbgb-new-york-ny-2bf05cea.html,SFA
12/18/1988,https://www.setlist.fm/setlist/supertouch/1988/cbgb-new-york-ny-3bf05ce8.html,Supertouch
12/18/1988,https://www.setlist.fm/setlist/gorilla-biscuits/1988/cbgb-new-york-ny-23f05cef.html,Gorilla Biscuits
12/13/1988,https://www.setlist.fm/setlist/sonic-youth/1988/cbgb-new-york-ny-73d3ea45.html,Sonic Youth
12/13/1988,https://www.setlist.fm/setlist/galaxie-500/1988/cbgb-new-york-ny-7383f60d.html,Galaxie 500
12/10/1988,https://www.setlist.fm/setlist/laughing-hyenas/1988/cbgb-new-york-ny-13e1e551.html,Laughing Hyenas
12/10/1988,https://www.setlist.fm/setlist/the-cramps/1988/cbgb-new-york-ny-13e1e555.html,The Cramps
12/10/1988,https://www.setlist.fm/setlist/chrome-cranks/1988/cbgb-new-york-ny-3e1e54f.html,Chrome Cranks
12/8/1988,https://www.setlist.fm/setlist/soul-asylum/1988/cbgb-new-york-ny-7bff16c8.html,Soul Asylum
12/7/1988,https://www.setlist.fm/setlist/soul-asylum/1988/cbgb-new-york-ny-73ff16c9.html,Soul Asylum
12/6/1988,https://www.setlist.fm/setlist/the-three-johns/1988/cbgb-new-york-ny-1bde75b8.html,The Three Johns
12/3/1988,https://www.setlist.fm/setlist/doa/1988/cbgb-new-york-ny-1b8a4dbc.html,D.O.A.
11/24/1988,https://www.setlist.fm/setlist/of-a-mesh/1988/cbgb-new-york-ny-1bc7d1d4.html,Of a Mesh
11/20/1988,https://www.setlist.fm/setlist/no-for-an-answer/1988/cbgb-new-york-ny-3bf05c58.html,No for an Answer
11/20/1988,https://www.setlist.fm/setlist/absolution/1988/cbgb-new-york-ny-23f05c5f.html,Absolution
11/20/1988,https://www.setlist.fm/setlist/the-icemen/1988/cbgb-new-york-ny-3bf05c5c.html,The Icemen
11/20/1988,https://www.setlist.fm/setlist/government-issue/1988/cbgb-new-york-ny-3b8ba014.html,Government Issue
11/16/1988,https://www.setlist.fm/setlist/dumptruck/1988/cbgb-new-york-ny-73968a89.html,Dumptruck
11/7/1988,https://www.setlist.fm/setlist/the-gobetweens/1988/cbgb-new-york-ny-33ccc809.html,The Go‐Betweens
10/29/1988,https://www.setlist.fm/setlist/prong/1988/cbgb-new-york-ny-1be42148.html,Prong
10/29/1988,https://www.setlist.fm/setlist/sick-of-it-all/1988/cbgb-new-york-ny-3e4214f.html,Sick of It All
10/29/1988,https://www.setlist.fm/setlist/the-chills/1988/cbgb-new-york-ny-38551df.html,The Chills
10/29/1988,https://www.setlist.fm/setlist/cowboy-junkies/1988/cbgb-new-york-ny-338a242d.html,Cowboy Junkies
10/28/1988,https://www.setlist.fm/setlist/yo-la-tengo/1988/cbgb-new-york-ny-5bcd9b54.html,Yo La Tengo
10/23/1988,https://www.setlist.fm/setlist/gorilla-biscuits/1988/cbgb-new-york-ny-3c6213b.html,Gorilla Biscuits
10/23/1988,https://www.setlist.fm/setlist/raw-deal/1988/cbgb-new-york-ny-6bf04e82.html,Raw Deal
10/23/1988,https://www.setlist.fm/setlist/maximum-penalty/1988/cbgb-new-york-ny-73f04e81.html,Maximum Penalty
10/16/1988,https://www.setlist.fm/setlist/biohazard/1988/cbgb-new-york-ny-73e42695.html,Biohazard
10/16/1988,https://www.setlist.fm/setlist/prong/1988/cbgb-new-york-ny-6be4268a.html,Prong
10/16/1988,https://www.setlist.fm/setlist/ludichrist/1988/cbgb-new-york-ny-73e42689.html,Ludichrist
10/1/1988,https://www.setlist.fm/setlist/tom-tom-club/1988/cbgb-new-york-ny-33f8ac31.html,Tom Tom Club
9/23/1988,https://www.setlist.fm/setlist/rapeman/1988/cbgb-new-york-ny-7bc246b8.html,Rapeman
9/18/1988,https://www.setlist.fm/setlist/l7/1988/cbgb-new-york-ny-6be1fa0e.html,L7
9/18/1988,https://www.setlist.fm/setlist/bad-religion/1988/cbgb-new-york-ny-23e1f4cf.html,Bad Religion
9/18/1988,https://www.setlist.fm/setlist/underdog/1988/cbgb-new-york-ny-2be1f4ce.html,Underdog
9/9/1988,https://www.setlist.fm/setlist/tom-tom-club/1988/cbgb-new-york-ny-38b9103.html,Tom Tom Club
9/2/1988,https://www.setlist.fm/setlist/rat-at-rat-r/1988/cbgb-new-york-ny-2b838c8e.html,Rat At Rat R
9/1/1988,https://www.setlist.fm/setlist/crowded-house/1988/cbgb-new-york-ny-3fae9eb.html,Crowded House
8/21/1988,https://www.setlist.fm/setlist/agnostic-front/1988/cbgb-new-york-ny-3c2e14f.html,Agnostic Front
8/12/1988,https://www.setlist.fm/setlist/band-of-susans/1988/cbgb-new-york-ny-1b8c1980.html,Band of Susans
7/24/1988,https://www.setlist.fm/setlist/biohazard/1988/cbgb-new-york-ny-3858dcb.html,Biohazard
7/24/1988,https://www.setlist.fm/setlist/in-your-face/1988/cbgb-new-york-ny-b858dca.html,In Your Face
7/24/1988,https://www.setlist.fm/setlist/sheer-terror/1988/cbgb-new-york-ny-13858dc9.html,Sheer Terror
7/23/1988,https://www.setlist.fm/setlist/scream/1988/cbgb-new-york-ny-2399e4d7.html,Scream
7/23/1988,https://www.setlist.fm/setlist/agent-orange/1988/cbgb-new-york-ny-138b8d3d.html,Agent Orange
7/19/1988,https://www.setlist.fm/setlist/soundgarden/1988/cbgb-new-york-ny-73d8ba95.html,Soundgarden
7/17/1988,https://www.setlist.fm/setlist/death/1988/cbgb-new-york-ny-33d23851.html,Death
7/17/1988,https://www.setlist.fm/setlist/dbc/1988/cbgb-new-york-ny-33e46cc1.html,DBC
7/17/1988,https://www.setlist.fm/setlist/ludichrist/1988/cbgb-new-york-ny-2be46cb2.html,Ludichrist
7/17/1988,https://www.setlist.fm/setlist/meat-puppets/1988/cbgb-new-york-ny-6b86ea7a.html,Meat Puppets
7/16/1988,https://www.setlist.fm/setlist/meat-puppets/1988/cbgb-new-york-ny-1bedb9c8.html,Meat Puppets
7/8/1988,https://www.setlist.fm/setlist/tank/1988/cbgb-new-york-ny-1b9651a8.html,Tank
7/8/1988,https://www.setlist.fm/setlist/adrenalin-od/1988/cbgb-new-york-ny-b9651ae.html,Adrenalin O.D.
7/6/1988,https://www.setlist.fm/setlist/the-ochrana/1988/cbgb-new-york-ny-13c6f599.html,The Ochrana
6/24/1988,https://www.setlist.fm/setlist/sonic-youth/1988/cbgb-new-york-ny-3bd3e8e8.html,Sonic Youth
6/23/1988,https://www.setlist.fm/setlist/sonic-youth/1988/cbgb-new-york-ny-33d3e8e9.html,Sonic Youth
6/23/1988,https://www.setlist.fm/setlist/the-blue-humans/1988/cbgb-new-york-ny-1b87b958.html,The Blue Humans
6/7/1988,https://www.setlist.fm/setlist/sheer-terror/1988/cbgb-new-york-ny-1be0bdc8.html,Sheer Terror
6/5/1988,https://www.setlist.fm/setlist/slapshot/1988/cbgb-new-york-ny-7b955e1c.html,Slapshot
5/28/1988,https://www.setlist.fm/setlist/the-scofflaws/1988/cbgb-new-york-ny-43d877c7.html,The Scofflaws
5/22/1988,https://www.setlist.fm/setlist/leeway/1988/cbgb-new-york-ny-63ec0647.html,Leeway
5/21/1988,https://www.setlist.fm/setlist/prong/1988/cbgb-new-york-ny-be42146.html,Prong
5/8/1988,https://www.setlist.fm/setlist/dag-nasty/1988/cbgb-new-york-ny-3bed50e4.html,Dag Nasty
4/30/1988,https://www.setlist.fm/setlist/god/1988/cbgb-new-york-ny-13c6f581.html,God
4/22/1988,https://www.setlist.fm/setlist/firehose/1988/cbgb-new-york-ny-53c8db7d.html,fIREHOSE
4/22/1988,https://www.setlist.fm/setlist/daniel-johnston/1988/cbgb-new-york-ny-238e80af.html,Daniel Johnston
4/12/1988,https://www.setlist.fm/setlist/the-ochrana/1988/cbgb-new-york-ny-4bd8afae.html,The Ochrana
4/10/1988,https://www.setlist.fm/setlist/mentors/1988/cbgb-new-york-ny-33d9981d.html,Mentors
4/10/1988,https://www.setlist.fm/setlist/prong/1988/cbgb-new-york-ny-3bd9981c.html,Prong
4/3/1988,https://www.setlist.fm/setlist/god/1988/cbgb-new-york-ny-7bdf1e08.html,God
3/26/1988,https://www.setlist.fm/setlist/white-zombie/1988/cbgb-new-york-ny-43dbc767.html,White Zombie
3/26/1988,https://www.setlist.fm/setlist/happy-flowers/1988/cbgb-new-york-ny-3c4c5b7.html,Happy Flowers
3/26/1988,https://www.setlist.fm/setlist/necros/1988/cbgb-new-york-ny-13c4c5b5.html,Necros
3/20/1988,https://www.setlist.fm/setlist/murphys-law/1988/cbgb-new-york-ny-23f1c48f.html,Murphy’s Law
3/13/1988,https://www.setlist.fm/setlist/crumbsuckers/1988/cbgb-new-york-ny-53919375.html,Crumbsuckers
3/4/1988,https://www.setlist.fm/setlist/die-kreuzen/1988/cbgb-new-york-ny-7bf84a58.html,Die Kreuzen
2/28/1988,https://www.setlist.fm/setlist/warzone/1988/cbgb-new-york-ny-3cfb1ff.html,Warzone
2/22/1988,https://www.setlist.fm/setlist/warzone/1988/cbgb-new-york-ny-73961639.html,Warzone
2/21/1988,https://www.setlist.fm/setlist/wench/1988/cbgb-new-york-ny-73c29221.html,Wench
2/21/1988,https://www.setlist.fm/setlist/whiplash/1988/cbgb-new-york-ny-63c29227.html,Whiplash
2/14/1988,https://www.setlist.fm/setlist/verbal-assault/1988/cbgb-new-york-ny-2b87e4e2.html,Verbal Assault
2/12/1988,https://www.setlist.fm/setlist/the-ochrana/1988/cbgb-new-york-ny-13c6f5a5.html,The Ochrana
2/6/1988,https://www.setlist.fm/setlist/living-colour/1988/cbgb-new-york-ny-73e3f211.html,Living Colour
1/30/1988,https://www.setlist.fm/setlist/swans/1988/cbgb-new-york-ny-63de2eeb.html,Swans
1/27/1988,https://www.setlist.fm/setlist/the-leather-nun/1988/cbgb-new-york-ny-1380fd41.html,The Leather Nun
1/26/1988,https://www.setlist.fm/setlist/dots-will-echo/1988/cbgb-new-york-ny-2b8b8c8e.html,Dots Will Echo
1/16/1988,https://www.setlist.fm/setlist/dumptruck/1988/cbgb-new-york-ny-2be3506a.html,Dumptruck
1/13/1988,https://www.setlist.fm/setlist/brain-eaters/1988/cbgb-new-york-ny-bc6f58a.html,Brain Eaters
1/9/1988,https://www.setlist.fm/setlist/white-zombie/1988/cbgb-new-york-ny-23dbc483.html,White Zombie
1/9/1988,https://www.setlist.fm/setlist/black-snakes/1988/cbgb-new-york-ny-13c4c5bd.html,Black Snakes
1/9/1988,https://www.setlist.fm/setlist/blind-idiot-god/1988/cbgb-new-york-ny-1bc4c5bc.html,Blind Idiot God
1/9/1988,https://www.setlist.fm/setlist/live-skull/1988/cbgb-new-york-ny-bc4c5b2.html,Live Skull
1/8/1988,https://www.setlist.fm/setlist/pussy-galore/1988/cbgb-new-york-ny-2bdaecd2.html,Pussy Galore
1/7/1988,https://www.setlist.fm/setlist/soul-asylum/1988/cbgb-new-york-ny-6bff167e.html,Soul Asylum
1/1/1988,https://www.setlist.fm/setlist/prong/1988/cbgb-new-york-ny-238d7c7f.html,Prong
12/31/1987,https://www.setlist.fm/setlist/circus-of-power/1987/cbgb-new-york-ny-7b8a72d0.html,Circus of Power
12/31/1987,https://www.setlist.fm/setlist/manitobas-wild-kingdom/1987/cbgb-new-york-ny-6b8a72d6.html,Manitoba's Wild Kingdom
12/13/1987,https://www.setlist.fm/setlist/carnivore/1987/cbgb-new-york-ny-4bf28bb2.html,Carnivore
12/13/1987,https://www.setlist.fm/setlist/ludichrist/1987/cbgb-new-york-ny-53f28bb1.html,Ludichrist
12/6/1987,https://www.setlist.fm/setlist/di/1987/cbgb-new-york-ny-438b97eb.html,D.I.
12/6/1987,https://www.setlist.fm/setlist/doggy-style/1987/cbgb-new-york-ny-b8bed22.html,Doggy Style
11/8/1987,https://www.setlist.fm/setlist/circle-jerks/1987/cbgb-new-york-ny-3bf4b440.html,Circle Jerks
11/8/1987,https://www.setlist.fm/setlist/dag-nasty/1987/cbgb-new-york-ny-7bea76cc.html,Dag Nasty
11/8/1987,https://www.setlist.fm/setlist/verbal-assault/1987/cbgb-new-york-ny-b85654a.html,Verbal Assault
11/8/1987,https://www.setlist.fm/setlist/government-issue/1987/cbgb-new-york-ny-338ba045.html,Government Issue
11/1/1987,https://www.setlist.fm/setlist/the-celibate-rifles/1987/cbgb-new-york-ny-63f256ff.html,The Celibate Rifles
10/30/1987,https://www.setlist.fm/setlist/guns-n-roses/1987/cbgb-new-york-ny-2bd6dc3e.html,Guns N’ Roses
10/30/1987,https://www.setlist.fm/setlist/pixies/1987/cbgb-new-york-ny-13dd51e9.html,Pixies
10/29/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-7be3f21c.html,Living Colour
10/26/1987,https://www.setlist.fm/setlist/the-red-house/1987/cbgb-new-york-ny-738b9279.html,The Red House
10/25/1987,https://www.setlist.fm/setlist/ludichrist/1987/cbgb-new-york-ny-139749ad.html,Ludichrist
10/18/1987,https://www.setlist.fm/setlist/youth-of-today/1987/cbgb-new-york-ny-238bac63.html,Youth of Today
10/18/1987,https://www.setlist.fm/setlist/gorilla-biscuits/1987/cbgb-new-york-ny-2b8bac62.html,Gorilla Biscuits
10/17/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-63828263.html,Living Colour
10/6/1987,https://www.setlist.fm/setlist/the-red-house/1987/cbgb-new-york-ny-438b93b3.html,The Red House
10/4/1987,https://www.setlist.fm/setlist/scream/1987/cbgb-new-york-ny-7b8bb2b8.html,Scream
10/3/1987,https://www.setlist.fm/setlist/pixies/1987/cbgb-new-york-ny-4bf75f8a.html,Pixies
9/27/1987,https://www.setlist.fm/setlist/cerebral-hemorrhage/1987/cbgb-new-york-ny-33c38cf5.html,Cerebral Hemorrhage
9/27/1987,https://www.setlist.fm/setlist/carnivore/1987/cbgb-new-york-ny-3bc38cf4.html,Carnivore
9/27/1987,https://www.setlist.fm/setlist/crumbsuckers/1987/cbgb-new-york-ny-23c38ceb.html,Crumbsuckers
9/25/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-53811bfd.html,Living Colour
9/20/1987,https://www.setlist.fm/setlist/adolescents/1987/cbgb-new-york-ny-238a50e3.html,Adolescents
9/20/1987,https://www.setlist.fm/setlist/underdog/1987/cbgb-new-york-ny-238a50e7.html,Underdog
9/20/1987,https://www.setlist.fm/setlist/sick-of-it-all/1987/cbgb-new-york-ny-2b8a50e6.html,Sick of It All
9/20/1987,https://www.setlist.fm/setlist/breakdown/1987/cbgb-new-york-ny-338a50e5.html,Breakdown
9/19/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-63e3f21f.html,Living Colour
9/18/1987,https://www.setlist.fm/setlist/the-membranes/1987/cbgb-new-york-ny-2b970026.html,The Membranes
9/18/1987,https://www.setlist.fm/setlist/honor-role/1987/cbgb-new-york-ny-2385a013.html,Honor Role
9/18/1987,https://www.setlist.fm/setlist/white-zombie/1987/cbgb-new-york-ny-3385a011.html,White Zombie
9/13/1987,https://www.setlist.fm/setlist/verbal-abuse/1987/cbgb-new-york-ny-5b8b970c.html,Verbal Abuse
9/6/1987,https://www.setlist.fm/setlist/sheer-terror/1987/cbgb-new-york-ny-33c5842d.html,Sheer Terror
9/6/1987,https://www.setlist.fm/setlist/whiplash/1987/cbgb-new-york-ny-7bc29230.html,Whiplash
9/5/1987,https://www.setlist.fm/setlist/the-brandos/1987/cbgb-new-york-ny-43d3d3f7.html,The Brandos
8/30/1987,https://www.setlist.fm/setlist/government-issue/1987/cbgb-new-york-ny-23ea5003.html,Government Issue
8/28/1987,https://www.setlist.fm/setlist/brain-eaters/1987/cbgb-new-york-ny-53df9365.html,Brain Eaters
8/25/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-7be3f218.html,Living Colour
8/16/1987,https://www.setlist.fm/setlist/adrenalin-od/1987/cbgb-new-york-ny-4bec1fc2.html,Adrenalin O.D.
8/16/1987,https://www.setlist.fm/setlist/flag-of-democracy/1987/cbgb-new-york-ny-5bec1fc0.html,Flag of Democracy
8/9/1987,https://www.setlist.fm/setlist/uniform-choice/1987/cbgb-new-york-ny-1bed49f0.html,Uniform Choice
8/8/1987,https://www.setlist.fm/setlist/white-zombie/1987/cbgb-new-york-ny-3c4c5c3.html,White Zombie
8/6/1987,https://www.setlist.fm/setlist/dag-nasty/1987/cbgb-new-york-ny-2b97c436.html,Dag Nasty
8/6/1987,https://www.setlist.fm/setlist/for-against/1987/cbgb-new-york-ny-63819267.html,For Against
7/26/1987,https://www.setlist.fm/setlist/7seconds/1987/cbgb-new-york-ny-7b82a240.html,7Seconds
7/23/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-3bc0382c.html,Living Colour
7/19/1987,https://www.setlist.fm/setlist/agnostic-front/1987/cbgb-new-york-ny-2b94b866.html,Agnostic Front
7/19/1987,https://www.setlist.fm/setlist/nausea/1987/cbgb-new-york-ny-3b94b864.html,Nausea
7/14/1987,https://www.setlist.fm/setlist/big-black/1987/cbgb-new-york-ny-7bc246cc.html,Big Black
7/13/1987,https://www.setlist.fm/setlist/live-skull/1987/cbgb-new-york-ny-4383fb3b.html,Live Skull
6/28/1987,https://www.setlist.fm/setlist/youth-defense-league/1987/cbgb-new-york-ny-3b98e058.html,Youth Defense League
6/28/1987,https://www.setlist.fm/setlist/youth-of-today/1987/cbgb-new-york-ny-3b98e05c.html,Youth of Today
6/28/1987,https://www.setlist.fm/setlist/bold/1987/cbgb-new-york-ny-2398e053.html,Bold
6/28/1987,https://www.setlist.fm/setlist/side-by-side/1987/cbgb-new-york-ny-2b98e052.html,Side by Side
6/27/1987,https://www.setlist.fm/setlist/descendents/1987/cbgb-new-york-ny-7392decd.html,Descendents
6/24/1987,https://www.setlist.fm/setlist/descendents/1987/cbgb-new-york-ny-6392dedf.html,Descendents
6/21/1987,https://www.setlist.fm/setlist/life-sentence/1987/cbgb-new-york-ny-2393446b.html,Life Sentence
6/21/1987,https://www.setlist.fm/setlist/half-life/1987/cbgb-new-york-ny-2b93446a.html,Half Life
6/21/1987,https://www.setlist.fm/setlist/underdog/1987/cbgb-new-york-ny-33934469.html,Underdog
6/21/1987,https://www.setlist.fm/setlist/rest-in-pieces/1987/cbgb-new-york-ny-2b93446e.html,Rest in Pieces
6/13/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-6be3f226.html,Living Colour
6/3/1987,https://www.setlist.fm/setlist/corrosion-of-conformity/1987/cbgb-new-york-ny-3b97c034.html,Corrosion of Conformity
6/2/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-6b828232.html,Living Colour
6/1/1987,https://www.setlist.fm/setlist/the-president/1987/cbgb-new-york-ny-4b805ba6.html,The President
5/31/1987,https://www.setlist.fm/setlist/corrosion-of-conformity/1987/cbgb-new-york-ny-3bd5cc64.html,Corrosion of Conformity
5/16/1987,https://www.setlist.fm/setlist/the-mekons/1987/cbgb-new-york-ny-6b82821a.html,The Mekons
5/15/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-63828223.html,Living Colour
5/10/1987,https://www.setlist.fm/setlist/they-might-be-giants/1987/cbgb-new-york-ny-5bd76fc0.html,They Might Be Giants
5/3/1987,https://www.setlist.fm/setlist/beyond-possession/1987/cbgb-new-york-ny-3941dd7.html,Beyond Possession
5/3/1987,https://www.setlist.fm/setlist/sick-of-it-all/1987/cbgb-new-york-ny-3398e071.html,Sick of It All
5/3/1987,https://www.setlist.fm/setlist/straight-ahead/1987/cbgb-new-york-ny-3b98e06c.html,Straight Ahead
5/3/1987,https://www.setlist.fm/setlist/youth-defense-league/1987/cbgb-new-york-ny-2b98e066.html,Youth Defense League
4/26/1987,https://www.setlist.fm/setlist/goo-goo-dolls/1987/cbgb-new-york-ny-bd87d0a.html,Goo Goo Dolls
4/26/1987,https://www.setlist.fm/setlist/toxic-reasons/1987/cbgb-new-york-ny-395897b.html,Toxic Reasons
4/26/1987,https://www.setlist.fm/setlist/kgb/1987/cbgb-new-york-ny-1395897d.html,K.G.B.
4/26/1987,https://www.setlist.fm/setlist/rhythm-pigs/1987/cbgb-new-york-ny-3958973.html,Rhythm Pigs
4/25/1987,https://www.setlist.fm/setlist/the-celibate-rifles/1987/cbgb-new-york-ny-6bf25602.html,The Celibate Rifles
4/25/1987,https://www.setlist.fm/setlist/big-dipper/1987/cbgb-new-york-ny-4b8bfb1a.html,Big Dipper
4/17/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-73828209.html,Living Colour
4/12/1987,https://www.setlist.fm/setlist/lifeboat/1987/cbgb-new-york-ny-5b8bfb1c.html,Lifeboat
4/4/1987,https://www.setlist.fm/setlist/bush-tetras/1987/cbgb-new-york-ny-5b970314.html,Bush Tetras
3/22/1987,https://www.setlist.fm/setlist/leeway/1987/cbgb-new-york-ny-5be37394.html,Leeway
3/22/1987,https://www.setlist.fm/setlist/ludichrist/1987/cbgb-new-york-ny-2bea9872.html,Ludichrist
3/22/1987,https://www.setlist.fm/setlist/sick-of-it-all/1987/cbgb-new-york-ny-63974e6f.html,Sick of It All
3/21/1987,https://www.setlist.fm/setlist/live-skull/1987/cbgb-new-york-ny-5b831718.html,Live Skull
3/14/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-6b82820e.html,Living Colour
3/13/1987,https://www.setlist.fm/setlist/white-zombie/1987/cbgb-new-york-ny-2385a037.html,White Zombie
3/13/1987,https://www.setlist.fm/setlist/breaking-circus/1987/cbgb-new-york-ny-2b85a036.html,Breaking Circus
3/12/1987,https://www.setlist.fm/setlist/mick-farren/1987/cbgb-new-york-ny-7beb8ea0.html,Mick Farren
3/6/1987,https://www.setlist.fm/setlist/brain-eaters/1987/cbgb-new-york-ny-1bc6f590.html,Brain Eaters
3/1/1987,https://www.setlist.fm/setlist/nuclear-assault/1987/cbgb-new-york-ny-5bc59764.html,Nuclear Assault
3/1/1987,https://www.setlist.fm/setlist/the-mob/1987/cbgb-new-york-ny-4bc5975a.html,The Mob
3/1/1987,https://www.setlist.fm/setlist/straight-ahead/1987/cbgb-new-york-ny-7bc322d8.html,Straight Ahead
2/24/1987,https://www.setlist.fm/setlist/living-colour/1987/cbgb-new-york-ny-6be80a5a.html,Living Colour
2/21/1987,https://www.setlist.fm/setlist/drivin-n-cryin/1987/cbgb-new-york-ny-63e0c6f7.html,Drivin’ N’ Cryin’
2/19/1987,https://www.setlist.fm/setlist/joy-askew/1987/cbgb-new-york-ny-5b842b58.html,Joy Askew
2/15/1987,https://www.setlist.fm/setlist/soul-asylum/1987/cbgb-new-york-ny-53ff1701.html,Soul Asylum
2/15/1987,https://www.setlist.fm/setlist/dag-nasty/1987/cbgb-new-york-ny-7bea76ec.html,Dag Nasty
2/15/1987,https://www.setlist.fm/setlist/verbal-assault/1987/cbgb-new-york-ny-7b8bf2e0.html,Verbal Assault
2/8/1987,https://www.setlist.fm/setlist/possessed/1987/cbgb-new-york-ny-43dd6f97.html,Possessed
2/8/1987,https://www.setlist.fm/setlist/dark-angel/1987/cbgb-new-york-ny-33c468d9.html,Dark Angel
2/8/1987,https://www.setlist.fm/setlist/napalm/1987/cbgb-new-york-ny-6397ae37.html,Napalm
2/7/1987,https://www.setlist.fm/setlist/they-might-be-giants/1987/cbgb-new-york-ny-63d772fb.html,They Might Be Giants
1/11/1987,https://www.setlist.fm/setlist/the-childrens-zoo/1987/cbgb-new-york-ny-4bd8afba.html,The Children's Zoo
1/3/1987,https://www.setlist.fm/setlist/big-black/1987/cbgb-new-york-ny-73de2e39.html,Big Black
1/3/1987,https://www.setlist.fm/setlist/pussy-galore/1987/cbgb-new-york-ny-7bde6af4.html,Pussy Galore
1/3/1987,https://www.setlist.fm/setlist/happy-flowers/1987/cbgb-new-york-ny-63de6adb.html,Happy Flowers
1/1/1987,https://www.setlist.fm/setlist/prong/1987/cbgb-new-york-ny-53911b5d.html,Prong
12/28/1986,https://www.setlist.fm/setlist/second-step/1986/cbgb-new-york-ny-4bdc030e.html,Second Step
12/27/1986,https://www.setlist.fm/setlist/richard-lloyd/1986/cbgb-new-york-ny-1b8049f8.html,Richard Lloyd
12/14/1986,https://www.setlist.fm/setlist/blessed-death/1986/cbgb-new-york-ny-3bc88080.html,Blessed Death
12/14/1986,https://www.setlist.fm/setlist/primal-scream-nyc/1986/cbgb-new-york-ny-33c88085.html,Primal Scream NYC
12/14/1986,https://www.setlist.fm/setlist/carnivore/1986/cbgb-new-york-ny-4bc8837a.html,Carnivore
12/13/1986,https://www.setlist.fm/setlist/ludichrist/1986/cbgb-new-york-ny-4bc8835e.html,Ludichrist
12/13/1986,https://www.setlist.fm/setlist/carnivore/1986/cbgb-new-york-ny-53c8835d.html,Carnivore
12/7/1986,https://www.setlist.fm/setlist/gorilla-biscuits/1986/cbgb-new-york-ny-bc6213a.html,Gorilla Biscuits
12/7/1986,https://www.setlist.fm/setlist/youth-of-today/1986/cbgb-new-york-ny-7be052dc.html,Youth of Today
12/7/1986,https://www.setlist.fm/setlist/slapshot/1986/cbgb-new-york-ny-5b92b304.html,Slapshot
12/6/1986,https://www.setlist.fm/setlist/soul-asylum/1986/cbgb-new-york-ny-bff2d5e.html,Soul Asylum
12/6/1986,https://www.setlist.fm/setlist/dag-nasty/1986/cbgb-new-york-ny-7b95b690.html,Dag Nasty
11/30/1986,https://www.setlist.fm/setlist/social-decay/1986/cbgb-new-york-ny-b93d966.html,Social Decay
