Album Type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_number,album_name,short_album_name,release_date,album_id
Compilation,0.564,0.197,2,-16.103,1,0.0255,0.613,0.215,0.271,0.474,84.759,3Ka5DPlDM6ETfVZr2FmsjB,spotify:track:3Ka5DPlDM6ETfVZr2FmsjB,https://api.spotify.com/v1/tracks/3Ka5DPlDM6ETfVZr2FmsjB,https://api.spotify.com/v1/audio-analysis/3Ka5DPlDM6ETfVZr2FmsjB,167827,4,Mother Nature's Son - 2018 Mix,2,The Beatles - Meditación Mix,The Beatles - Meditación Mix,12/4/2020,7skGEJRq1EuwqpwH5KnqmC
Compilation,0.406,0.163,5,-14.445,1,0.037,0.676,0.000229,0.112,0.216,122.169,72BudSe98caOIpcPPOYVa6,spotify:track:72BudSe98caOIpcPPOYVa6,https://api.spotify.com/v1/tracks/72BudSe98caOIpcPPOYVa6,https://api.spotify.com/v1/audio-analysis/72BudSe98caOIpcPPOYVa6,226757,4,While My Guitar Gently Weeps - Love Version,3,The Beatles - Meditación Mix,The Beatles - Meditación Mix,12/4/2020,7skGEJRq1EuwqpwH5KnqmC
Compilation,0.145,0.0966,2,-20.629,0,0.0399,0.971,0.105,0.203,0.0611,80.533,4YG0ZWgcHdrNw9OA7VaRsx,spotify:track:4YG0ZWgcHdrNw9OA7VaRsx,https://api.spotify.com/v1/tracks/4YG0ZWgcHdrNw9OA7VaRsx,https://api.spotify.com/v1/audio-analysis/4YG0ZWgcHdrNw9OA7VaRsx,180213,4,Sea Of Time - Remastered 2009,4,The Beatles - Meditación Mix,The Beatles - Meditación Mix,12/4/2020,7skGEJRq1EuwqpwH5KnqmC
Compilation,0.407,0.273,2,-15.138,1,0.0315,0.186,0.137,0.258,0.192,149.953,2Z6YNaMrLEBOikEZP4foxM,spotify:track:2Z6YNaMrLEBOikEZP4foxM,https://api.spotify.com/v1/tracks/2Z6YNaMrLEBOikEZP4foxM,https://api.spotify.com/v1/audio-analysis/2Z6YNaMrLEBOikEZP4foxM,146333,4,Sun King - 2019 Mix,5,The Beatles - Meditación Mix,The Beatles - Meditación Mix,12/4/2020,7skGEJRq1EuwqpwH5KnqmC
Compilation,0.688,0.435,9,-11.359,1,0.0323,0.449,0,0.113,0.436,103.237,1ACUQWwEKafQNpUQgxskkv,spotify:track:1ACUQWwEKafQNpUQgxskkv,https://api.spotify.com/v1/tracks/1ACUQWwEKafQNpUQgxskkv,https://api.spotify.com/v1/audio-analysis/1ACUQWwEKafQNpUQgxskkv,146333,4,In My Life - Remastered 2009,6,The Beatles - Meditación Mix,The Beatles - Meditación Mix,12/4/2020,7skGEJRq1EuwqpwH5KnqmC
Compilation,0.257,0.411,1,-11.788,1,0.0287,0.367,8.36e-05,0.0702,0.854,152.14,4OYwoOi1jsqdt68S6XYS92,spotify:track:4OYwoOi1jsqdt68S6XYS92,https://api.spotify.com/v1/tracks/4OYwoOi1jsqdt68S6XYS92,https://api.spotify.com/v1/audio-analysis/4OYwoOi1jsqdt68S6XYS92,228133,4,Across The Universe - Remastered 2009,1,The Beatles - Meditation Mix,The Beatles - Meditation Mix,12/4/2020,3EBq3MYLSyBxxdxXJ4FBhN
Compilation,0.564,0.197,2,-16.103,1,0.0255,0.613,0.215,0.271,0.474,84.759,6yoLrAKfmfGzzhQ5RU2aM7,spotify:track:6yoLrAKfmfGzzhQ5RU2aM7,https://api.spotify.com/v1/tracks/6yoLrAKfmfGzzhQ5RU2aM7,https://api.spotify.com/v1/audio-analysis/6yoLrAKfmfGzzhQ5RU2aM7,167827,4,Mother Nature's Son - 2018 Mix,2,The Beatles - Meditation Mix,The Beatles - Meditation Mix,12/4/2020,3EBq3MYLSyBxxdxXJ4FBhN
Compilation,0.406,0.163,5,-14.445,1,0.037,0.676,0.000229,0.112,0.216,122.169,0FxHX96RoA9wWpGOucZQtk,spotify:track:0FxHX96RoA9wWpGOucZQtk,https://api.spotify.com/v1/tracks/0FxHX96RoA9wWpGOucZQtk,https://api.spotify.com/v1/audio-analysis/0FxHX96RoA9wWpGOucZQtk,226757,4,While My Guitar Gently Weeps - Love Version,3,The Beatles - Meditation Mix,The Beatles - Meditation Mix,12/4/2020,3EBq3MYLSyBxxdxXJ4FBhN
Compilation,0.145,0.0966,2,-20.629,0,0.0399,0.971,0.105,0.203,0.0611,80.533,15lOQCHma83ed5xH3tXiJ5,spotify:track:15lOQCHma83ed5xH3tXiJ5,https://api.spotify.com/v1/tracks/15lOQCHma83ed5xH3tXiJ5,https://api.spotify.com/v1/audio-analysis/15lOQCHma83ed5xH3tXiJ5,180213,4,Sea Of Time - Remastered 2009,4,The Beatles - Meditation Mix,The Beatles - Meditation Mix,12/4/2020,3EBq3MYLSyBxxdxXJ4FBhN
Compilation,0.407,0.273,2,-15.138,1,0.0315,0.186,0.137,0.258,0.192,149.953,4hLUAPHyMnb7Khm0cNr3Al,spotify:track:4hLUAPHyMnb7Khm0cNr3Al,https://api.spotify.com/v1/tracks/4hLUAPHyMnb7Khm0cNr3Al,https://api.spotify.com/v1/audio-analysis/4hLUAPHyMnb7Khm0cNr3Al,146333,4,Sun King - 2019 Mix,5,The Beatles - Meditation Mix,The Beatles - Meditation Mix,12/4/2020,3EBq3MYLSyBxxdxXJ4FBhN
Compilation,0.688,0.435,9,-11.359,1,0.0323,0.449,0,0.113,0.436,103.237,2VwYaNTmPOBs2C6QGQAfck,spotify:track:2VwYaNTmPOBs2C6QGQAfck,https://api.spotify.com/v1/tracks/2VwYaNTmPOBs2C6QGQAfck,https://api.spotify.com/v1/audio-analysis/2VwYaNTmPOBs2C6QGQAfck,146333,4,In My Life - Remastered 2009,6,The Beatles - Meditation Mix,The Beatles - Meditation Mix,12/4/2020,3EBq3MYLSyBxxdxXJ4FBhN
Compilation,0.257,0.411,1,-11.788,1,0.0287,0.367,8.36e-05,0.0702,0.854,152.14,6fjTZva6Qx5j1FAY92xblQ,spotify:track:6fjTZva6Qx5j1FAY92xblQ,https://api.spotify.com/v1/tracks/6fjTZva6Qx5j1FAY92xblQ,https://api.spotify.com/v1/audio-analysis/6fjTZva6Qx5j1FAY92xblQ,228133,4,Across The Universe - Remastered 2009,1,The Beatles - Mix de Meditação,The Beatles - Mix de Meditação,12/4/2020,0stMDbRffvcsmPiiABEOEZ
Compilation,0.564,0.197,2,-16.103,1,0.0255,0.613,0.215,0.271,0.474,84.759,4Rz7IWpTKPlccPidRzOeRr,spotify:track:4Rz7IWpTKPlccPidRzOeRr,https://api.spotify.com/v1/tracks/4Rz7IWpTKPlccPidRzOeRr,https://api.spotify.com/v1/audio-analysis/4Rz7IWpTKPlccPidRzOeRr,167827,4,Mother Nature's Son - 2018 Mix,2,The Beatles - Mix de Meditação,The Beatles - Mix de Meditação,12/4/2020,0stMDbRffvcsmPiiABEOEZ
Compilation,0.406,0.163,5,-14.445,1,0.037,0.676,0.000229,0.112,0.216,122.169,5cOsx2FZoSFLBG1t1ibOzO,spotify:track:5cOsx2FZoSFLBG1t1ibOzO,https://api.spotify.com/v1/tracks/5cOsx2FZoSFLBG1t1ibOzO,https://api.spotify.com/v1/audio-analysis/5cOsx2FZoSFLBG1t1ibOzO,226757,4,While My Guitar Gently Weeps - Love Version,3,The Beatles - Mix de Meditação,The Beatles - Mix de Meditação,12/4/2020,0stMDbRffvcsmPiiABEOEZ
Compilation,0.145,0.0966,2,-20.629,0,0.0399,0.971,0.105,0.203,0.0611,80.533,3Lufh2j9qqjyIfH3szrP8i,spotify:track:3Lufh2j9qqjyIfH3szrP8i,https://api.spotify.com/v1/tracks/3Lufh2j9qqjyIfH3szrP8i,https://api.spotify.com/v1/audio-analysis/3Lufh2j9qqjyIfH3szrP8i,180213,4,Sea Of Time - Remastered 2009,4,The Beatles - Mix de Meditação,The Beatles - Mix de Meditação,12/4/2020,0stMDbRffvcsmPiiABEOEZ
Compilation,0.407,0.273,2,-15.138,1,0.0315,0.186,0.137,0.258,0.192,149.953,6ENJhGhemvNJRICG5fAA5r,spotify:track:6ENJhGhemvNJRICG5fAA5r,https://api.spotify.com/v1/tracks/6ENJhGhemvNJRICG5fAA5r,https://api.spotify.com/v1/audio-analysis/6ENJhGhemvNJRICG5fAA5r,146333,4,Sun King - 2019 Mix,5,The Beatles - Mix de Meditação,The Beatles - Mix de Meditação,12/4/2020,0stMDbRffvcsmPiiABEOEZ
Compilation,0.688,0.435,9,-11.359,1,0.0323,0.449,0,0.113,0.436,103.237,3qlnSUQ6AroH5DazK38ch4,spotify:track:3qlnSUQ6AroH5DazK38ch4,https://api.spotify.com/v1/tracks/3qlnSUQ6AroH5DazK38ch4,https://api.spotify.com/v1/audio-analysis/3qlnSUQ6AroH5DazK38ch4,146333,4,In My Life - Remastered 2009,6,The Beatles - Mix de Meditação,The Beatles - Mix de Meditação,12/4/2020,0stMDbRffvcsmPiiABEOEZ
Compilation,0.521,0.524,0,-6.135,1,0.0302,0.42,9.27e-06,0.0838,0.712,136.679,2IHsvPSXjVwCKaxpkgdGgp,spotify:track:2IHsvPSXjVwCKaxpkgdGgp,https://api.spotify.com/v1/tracks/2IHsvPSXjVwCKaxpkgdGgp,https://api.spotify.com/v1/audio-analysis/2IHsvPSXjVwCKaxpkgdGgp,149240,4,Got To Get You Into My Life - Remastered 2009,1,The Beatles - Got To Get You Into My Life,The Beatles - Got To Get You Into My Life,11/27/2020,3G8kDddmwz7Fs1WEOaRXzJ
Compilation,0.473,0.67,4,-8.853,1,0.0319,0.293,0,0.206,0.865,133.117,32UOFQDPgwbr99zRucNUMw,spotify:track:32UOFQDPgwbr99zRucNUMw,https://api.spotify.com/v1/tracks/32UOFQDPgwbr99zRucNUMw,https://api.spotify.com/v1/audio-analysis/32UOFQDPgwbr99zRucNUMw,133387,4,It Won't Be Long - Remastered 2009,2,The Beatles - Got To Get You Into My Life,The Beatles - Got To Get You Into My Life,11/27/2020,3G8kDddmwz7Fs1WEOaRXzJ
Compilation,0.569,0.789,9,-6.201,0,0.0481,0.389,0,0.388,0.639,125.392,4rOqIBRU4cdqdgvzT8WG0m,spotify:track:4rOqIBRU4cdqdgvzT8WG0m,https://api.spotify.com/v1/tracks/4rOqIBRU4cdqdgvzT8WG0m,https://api.spotify.com/v1/audio-analysis/4rOqIBRU4cdqdgvzT8WG0m,136640,4,When I Get Home - Remastered 2009,3,The Beatles - Got To Get You Into My Life,The Beatles - Got To Get You Into My Life,11/27/2020,3G8kDddmwz7Fs1WEOaRXzJ
Compilation,0.726,0.703,7,-10.757,1,0.0319,0.0974,3.5e-05,0.239,0.931,109.116,56hqEHmJtPt5o9xlHPmcpi,spotify:track:56hqEHmJtPt5o9xlHPmcpi,https://api.spotify.com/v1/tracks/56hqEHmJtPt5o9xlHPmcpi,https://api.spotify.com/v1/audio-analysis/56hqEHmJtPt5o9xlHPmcpi,216813,4,Two Of Us - Remastered 2009,4,The Beatles - Got To Get You Into My Life,The Beatles - Got To Get You Into My Life,11/27/2020,3G8kDddmwz7Fs1WEOaRXzJ
Compilation,0.673,0.639,1,-6.673,0,0.0274,0.12,0,0.22,0.748,112.311,3APICL8WVl0gmUkqMxyfzt,spotify:track:3APICL8WVl0gmUkqMxyfzt,https://api.spotify.com/v1/tracks/3APICL8WVl0gmUkqMxyfzt,https://api.spotify.com/v1/audio-analysis/3APICL8WVl0gmUkqMxyfzt,165293,4,With A Little Help From My Friends - Remix,5,The Beatles - Got To Get You Into My Life,The Beatles - Got To Get You Into My Life,11/27/2020,3G8kDddmwz7Fs1WEOaRXzJ
Compilation,0.385,0.607,10,-7.7,1,0.0261,0.0112,1.3e-05,0.088,0.532,146.969,1aipEgsG93JX0KU3c07kYw,spotify:track:1aipEgsG93JX0KU3c07kYw,https://api.spotify.com/v1/tracks/1aipEgsG93JX0KU3c07kYw,https://api.spotify.com/v1/audio-analysis/1aipEgsG93JX0KU3c07kYw,425653,4,Hey Jude - Remastered 2015,6,The Beatles - Got To Get You Into My Life,The Beatles - Got To Get You Into My Life,11/27/2020,3G8kDddmwz7Fs1WEOaRXzJ
Compilation,0.804,0.77,10,-7.562,1,0.0335,0.148,0.00515,0.222,0.969,113.193,2ONUiDGiXdbpMxcys8i4gL,spotify:track:2ONUiDGiXdbpMxcys8i4gL,https://api.spotify.com/v1/tracks/2ONUiDGiXdbpMxcys8i4gL,https://api.spotify.com/v1/audio-analysis/2ONUiDGiXdbpMxcys8i4gL,188813,4,"Ob-La-Di, Ob-La-Da - 2018 Mix",1,"The Beatles For Kids - Morning, Afternoon & Night","The Beatles For Kids - Morning, Afternoon & Night",11/13/2020,2nuqG5jpA3gALDBsqU888Y
Compilation,0.66,0.556,1,-9.597,1,0.03,0.16,0,0.543,0.785,110.743,3hVygAJinVoCTz4Y5FgTL5,spotify:track:3hVygAJinVoCTz4Y5FgTL5,https://api.spotify.com/v1/tracks/3hVygAJinVoCTz4Y5FgTL5,https://api.spotify.com/v1/audio-analysis/3hVygAJinVoCTz4Y5FgTL5,158800,4,Yellow Submarine - Remastered 2015,2,"The Beatles For Kids - Morning, Afternoon & Night","The Beatles For Kids - Morning, Afternoon & Night",11/13/2020,2nuqG5jpA3gALDBsqU888Y
Compilation,0.77,0.496,11,-8.45,1,0.0468,0.719,0,0.123,0.571,117.323,5HM5RopP47KrZSEzqhnjil,spotify:track:5HM5RopP47KrZSEzqhnjil,https://api.spotify.com/v1/tracks/5HM5RopP47KrZSEzqhnjil,https://api.spotify.com/v1/audio-analysis/5HM5RopP47KrZSEzqhnjil,129293,3,Good Day Sunshine - Remastered 2009,3,"The Beatles For Kids - Morning, Afternoon & Night","The Beatles For Kids - Morning, Afternoon & Night",11/13/2020,2nuqG5jpA3gALDBsqU888Y
Compilation,0.457,0.917,9,-6.213,1,0.0441,0.566,0,0.333,0.965,167.081,65Ra68thRVRmGBgt9zdFzF,spotify:track:65Ra68thRVRmGBgt9zdFzF,https://api.spotify.com/v1/tracks/65Ra68thRVRmGBgt9zdFzF,https://api.spotify.com/v1/audio-analysis/65Ra68thRVRmGBgt9zdFzF,151280,4,Rock And Roll Music - Remastered 2009,4,"The Beatles For Kids - Morning, Afternoon & Night","The Beatles For Kids - Morning, Afternoon & Night",11/13/2020,2nuqG5jpA3gALDBsqU888Y
Compilation,0.698,0.293,0,-11.361,1,0.0332,0.784,0.0105,0.0936,0.724,117.607,46JyTzB4qAomx4Kj5ytEJ3,spotify:track:46JyTzB4qAomx4Kj5ytEJ3,https://api.spotify.com/v1/tracks/46JyTzB4qAomx4Kj5ytEJ3,https://api.spotify.com/v1/audio-analysis/46JyTzB4qAomx4Kj5ytEJ3,148413,4,Your Mother Should Know - Remastered 2009,5,"The Beatles For Kids - Morning, Afternoon & Night","The Beatles For Kids - Morning, Afternoon & Night",11/13/2020,2nuqG5jpA3gALDBsqU888Y
Compilation,0.119,0.34,7,-15.122,1,0.0337,0.889,0.397,0.107,0.135,91.638,3FEeXZAowAGzbMmYcOx9iv,spotify:track:3FEeXZAowAGzbMmYcOx9iv,https://api.spotify.com/v1/tracks/3FEeXZAowAGzbMmYcOx9iv,https://api.spotify.com/v1/audio-analysis/3FEeXZAowAGzbMmYcOx9iv,195213,3,Good Night - 2018 Mix,6,"The Beatles For Kids - Morning, Afternoon & Night","The Beatles For Kids - Morning, Afternoon & Night",11/13/2020,2nuqG5jpA3gALDBsqU888Y
Compilation,0.246,0.166,6,-20.719,0,0.0536,0.933,5.56e-05,0.358,0.0625,110.07,2VRNkdYbYUAOAcw71IqPBx,spotify:track:2VRNkdYbYUAOAcw71IqPBx,https://api.spotify.com/v1/tracks/2VRNkdYbYUAOAcw71IqPBx,https://api.spotify.com/v1/audio-analysis/2VRNkdYbYUAOAcw71IqPBx,164632,4,Because,1,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.63,0.793,7,-9.444,1,0.0352,0.00032,0.0722,0.194,0.27,123.562,7vubCYwMND42wTDf2ULHeZ,spotify:track:7vubCYwMND42wTDf2ULHeZ,https://api.spotify.com/v1/tracks/7vubCYwMND42wTDf2ULHeZ,https://api.spotify.com/v1/audio-analysis/7vubCYwMND42wTDf2ULHeZ,125341,4,Get Back,2,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.453,0.694,5,-11.039,1,0.0507,0.00236,0.00184,0.426,0.139,122.273,5Zlm8F6P7spQVplh2EERqP,spotify:track:5Zlm8F6P7spQVplh2EERqP,https://api.spotify.com/v1/tracks/5Zlm8F6P7spQVplh2EERqP,https://api.spotify.com/v1/audio-analysis/5Zlm8F6P7spQVplh2EERqP,80619,4,Glass Onion,3,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.517,0.178,0,-16.083,1,0.0376,0.931,4.44e-06,0.386,0.677,137.884,41a5geUkthuhkKG4eQrmwk,spotify:track:41a5geUkthuhkKG4eQrmwk,https://api.spotify.com/v1/tracks/41a5geUkthuhkKG4eQrmwk,https://api.spotify.com/v1/audio-analysis/41a5geUkthuhkKG4eQrmwk,185940,4,Eleanor Rigby / Julia,4,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.294,0.686,2,-8.556,1,0.0396,0.0106,3.31e-06,0.688,0.561,173.105,7qUPlJTYxDRnpw3FKoWhm1,spotify:track:7qUPlJTYxDRnpw3FKoWhm1,https://api.spotify.com/v1/tracks/7qUPlJTYxDRnpw3FKoWhm1,https://api.spotify.com/v1/audio-analysis/7qUPlJTYxDRnpw3FKoWhm1,268246,4,I Am The Walrus,5,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.287,0.753,7,-7.587,1,0.0387,0.0652,0,0.288,0.882,130.637,5J3Mf6dyqeGy67yuQ7ql9B,spotify:track:5J3Mf6dyqeGy67yuQ7ql9B,https://api.spotify.com/v1/tracks/5J3Mf6dyqeGy67yuQ7ql9B,https://api.spotify.com/v1/audio-analysis/5J3Mf6dyqeGy67yuQ7ql9B,82397,4,I Want To Hold Your Hand,6,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.685,0.731,2,-7.431,1,0.034,0.00102,0.00845,0.307,0.85,122.508,62QN8Ib1QZbEF4yDwFSH1A,spotify:track:62QN8Ib1QZbEF4yDwFSH1A,https://api.spotify.com/v1/tracks/62QN8Ib1QZbEF4yDwFSH1A,https://api.spotify.com/v1/audio-analysis/62QN8Ib1QZbEF4yDwFSH1A,114058,4,Drive My Car / The Word / What You're Doing,7,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.185,0.114,0,-22.739,1,0.0383,0.895,3.51e-05,0.482,0.275,70.394,2KGVVXu3ikPXBVL8Fi9ym4,spotify:track:2KGVVXu3ikPXBVL8Fi9ym4,https://api.spotify.com/v1/tracks/2KGVVXu3ikPXBVL8Fi9ym4,https://api.spotify.com/v1/audio-analysis/2KGVVXu3ikPXBVL8Fi9ym4,55435,1,Gnik Nus,8,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.332,0.402,0,-10.795,1,0.0308,0.169,6.98e-05,0.385,0.112,133.848,0LnvAT4La0KdNk9oQScNTG,spotify:track:0LnvAT4La0KdNk9oQScNTG,https://api.spotify.com/v1/tracks/0LnvAT4La0KdNk9oQScNTG,https://api.spotify.com/v1/audio-analysis/0LnvAT4La0KdNk9oQScNTG,209701,4,Something / Blue Jay Way,9,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.291,0.69,2,-8.761,0,0.0671,0.0195,2.25e-06,0.378,0.544,144.054,2MAU8kcMbo0lHXWzZ19SNo,spotify:track:2MAU8kcMbo0lHXWzZ19SNo,https://api.spotify.com/v1/tracks/2MAU8kcMbo0lHXWzZ19SNo,https://api.spotify.com/v1/audio-analysis/2MAU8kcMbo0lHXWzZ19SNo,202209,3,Being For The Benefit Of Mr Kite! / I Want You (She's So Heavy) / Helter Skelter,10,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.552,0.734,6,-7.126,0,0.0291,0.221,0,0.116,0.846,94.887,6EdSN1iGtLPhcz43QDRkdK,spotify:track:6EdSN1iGtLPhcz43QDRkdK,https://api.spotify.com/v1/tracks/6EdSN1iGtLPhcz43QDRkdK,https://api.spotify.com/v1/audio-analysis/6EdSN1iGtLPhcz43QDRkdK,138286,4,Help!,11,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.483,0.107,5,-15.465,1,0.031,0.828,0,0.092,0.195,94.371,41ETKVJbZDSjATzW2wAqmc,spotify:track:41ETKVJbZDSjATzW2wAqmc,https://api.spotify.com/v1/tracks/41ETKVJbZDSjATzW2wAqmc,https://api.spotify.com/v1/audio-analysis/41ETKVJbZDSjATzW2wAqmc,151992,4,Blackbird / Yesterday,12,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.383,0.558,11,-10.319,1,0.0514,0.0303,3.98e-05,0.555,0.207,102.508,1J7wMZrvCtWZlXBdMM25Ce,spotify:track:1J7wMZrvCtWZlXBdMM25Ce,https://api.spotify.com/v1/tracks/1J7wMZrvCtWZlXBdMM25Ce,https://api.spotify.com/v1/audio-analysis/1J7wMZrvCtWZlXBdMM25Ce,271974,4,Strawberry Fields Forever,13,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.231,0.518,5,-10.146,1,0.0423,0.131,2.95e-05,0.365,0.0718,127.116,7ABfgkjRNW5LwDzLIKcygW,spotify:track:7ABfgkjRNW5LwDzLIKcygW,https://api.spotify.com/v1/tracks/7ABfgkjRNW5LwDzLIKcygW,https://api.spotify.com/v1/audio-analysis/7ABfgkjRNW5LwDzLIKcygW,187634,4,Within You Without You / Tomorrow Never Knows,14,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.366,0.368,2,-9.397,1,0.0274,0.0497,0,0.416,0.367,97.211,068kw8ocU8Nqgk96slYAUK,spotify:track:068kw8ocU8Nqgk96slYAUK,https://api.spotify.com/v1/tracks/068kw8ocU8Nqgk96slYAUK,https://api.spotify.com/v1/audio-analysis/068kw8ocU8Nqgk96slYAUK,250435,4,Lucy In The Sky With Diamonds,15,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.485,0.627,1,-9.702,0,0.0416,0.0737,1.14e-05,0.338,0.359,92.163,4wKLjpjrCejAXF8vebREmm,spotify:track:4wKLjpjrCejAXF8vebREmm,https://api.spotify.com/v1/tracks/4wKLjpjrCejAXF8vebREmm,https://api.spotify.com/v1/audio-analysis/4wKLjpjrCejAXF8vebREmm,198635,4,Octopus's Garden,16,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.674,0.688,11,-8.584,0,0.0337,0.0506,0.0295,0.129,0.774,109.347,5l1eg7A2S6PtlIbo3Ms4dl,spotify:track:5l1eg7A2S6PtlIbo3Ms4dl,https://api.spotify.com/v1/tracks/5l1eg7A2S6PtlIbo3Ms4dl,https://api.spotify.com/v1/audio-analysis/5l1eg7A2S6PtlIbo3Ms4dl,176707,4,Lady Madonna,17,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.503,0.526,2,-10.485,1,0.037,0.0573,0.00487,0.418,0.301,128.697,31f9rGz7b2rjAv7tg10iSp,spotify:track:31f9rGz7b2rjAv7tg10iSp,https://api.spotify.com/v1/tracks/31f9rGz7b2rjAv7tg10iSp,https://api.spotify.com/v1/audio-analysis/31f9rGz7b2rjAv7tg10iSp,258126,4,Here Comes The Sun / The Inner Light,18,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.5,0.36,9,-11.695,0,0.0461,0.133,0.0836,0.125,0.243,164.28,7hLRwxAazwahxdilR2vp3K,spotify:track:7hLRwxAazwahxdilR2vp3K,https://api.spotify.com/v1/tracks/7hLRwxAazwahxdilR2vp3K,https://api.spotify.com/v1/audio-analysis/7hLRwxAazwahxdilR2vp3K,285322,4,Come Together / Dear Prudence / Cry Baby Cry,19,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.507,0.855,1,-7.63,1,0.063,0.0294,0.00015,0.272,0.817,120.913,5KGLcZLBCAqdPP6sa5zLYs,spotify:track:5KGLcZLBCAqdPP6sa5zLYs,https://api.spotify.com/v1/tracks/5KGLcZLBCAqdPP6sa5zLYs,https://api.spotify.com/v1/audio-analysis/5KGLcZLBCAqdPP6sa5zLYs,203620,4,Revolution,20,Love,Love,11/17/2006,1Ye7yrA7vAlQnoooj8yDXb
Compilation,0.264,0.293,0,-16.498,1,0.0377,0.958,0.942,0.338,0.033,90.588,34dsKRJHIadrrNdCDtMwGn,spotify:track:34dsKRJHIadrrNdCDtMwGn,https://api.spotify.com/v1/tracks/34dsKRJHIadrrNdCDtMwGn,https://api.spotify.com/v1/audio-analysis/34dsKRJHIadrrNdCDtMwGn,49960,3,A Beginning - Anthology 3 Version,1,Anthology 3,Anthology 3,10/28/1996,4l0xO28Y37MBBXQEcBIbXQ
Compilation,0.679,0.162,5,-12.774,1,0.0561,0.891,8.42e-06,0.0718,0.337,128.43,64hXk7WAGOxtcmWLcZNqVO,spotify:track:64hXk7WAGOxtcmWLcZNqVO,https://api.spotify.com/v1/tracks/64hXk7WAGOxtcmWLcZNqVO,https://api.spotify.com/v1/audio-analysis/64hXk7WAGOxtcmWLcZNqVO,134947,3,Happiness Is A Warm Gun - Anthology 3 Version,2,Anthology 3,Anthology 3,10/28/1996,4l0xO28Y37MBBXQEcBIbXQ
Compilation,0.632,0.335,2,-11.071,1,0.0561,0.586,0.0111,0.089,0.565,127.766,5HJIo3WgbXMLkKTWygD3Sp,spotify:track:5HJIo3WgbXMLkKTWygD3Sp,https://api.spotify.com/v1/tracks/5HJIo3WgbXMLkKTWygD3Sp,https://api.spotify.com/v1/audio-analysis/5HJIo3WgbXMLkKTWygD3Sp,277920,4,Helter Skelter - Anthology 3 Version,3,Anthology 3,Anthology 3,10/28/1996,4l0xO28Y37MBBXQEcBIbXQ
Compilation,0.687,0.338,8,-14.329,1,0.0325,0.791,0,0.0697,0.703,105.374,1EjQo8jSo5LzQJ51MIsdrA,spotify:track:1EjQo8jSo5LzQJ51MIsdrA,https://api.spotify.com/v1/tracks/1EjQo8jSo5LzQJ51MIsdrA,https://api.spotify.com/v1/audio-analysis/1EjQo8jSo5LzQJ51MIsdrA,117867,4,Mean Mr. Mustard - Anthology 3 Version,4,Anthology 3,Anthology 3,10/28/1996,4l0xO28Y37MBBXQEcBIbXQ
Compilation,0.702,0.47,8,-12.168,1,0.0638,0.722,0,0.0639,0.97,167.809,4gsJkdMs7JHHqfW7tsMy2z,spotify:track:4gsJkdMs7JHHqfW7tsMy2z,https://api.spotify.com/v1/tracks/4gsJkdMs7JHHqfW7tsMy2z,https://api.spotify.com/v1/audio-analysis/4gsJkdMs7JHHqfW7tsMy2z,86307,4,Polythene Pam - Anthology 3 Version,5,Anthology 3,Anthology 3,10/28/1996,4l0xO28Y37MBBXQEcBIbXQ
Compilation,0.77,0.157,4,-14.22,1,0.067,0.78,0,0.449,0.7,113.604,29zK9NIS1AMTzsek0t3Oge,spotify:track:29zK9NIS1AMTzsek0t3Oge,https://api.spotify.com/v1/tracks/29zK9NIS1AMTzsek0t3Oge,https://api.spotify.com/v1/audio-analysis/29zK9NIS1AMTzsek0t3Oge,111067,4,Glass Onion - Demo / Anthology 3 Version,6,Anthology 3,Anthology 3,10/28/1996,4l0xO28Y37MBBXQEcBIbXQ
